HGNC ID	Approved symbol	Approved name	RefSeq IDs	Gene group ID
HGNC:8252	OR2H1	olfactory receptor family 2 subfamily H member 1		149
HGNC:8253	OR2H2	olfactory receptor family 2 subfamily H member 2		149
HGNC:8254	OR2H3	olfactory receptor, family 2, subfamily H, member 3		
HGNC:8255	OR2H4P	olfactory receptor family 2 subfamily H member 4 pseudogene		149
HGNC:8256	OR2H5P	olfactory receptor family 2 subfamily H member 5 pseudogene		149
HGNC:8257	OR2H6	symbol withdrawn, see [HGNC:8252](/data/gene-symbol-report/#!/hgnc_id/HGNC:8252)		
HGNC:15069	OR2H7	olfactory receptor, family 2, subfamily H, member 7		
HGNC:15070	OR2H8	symbol withdrawn, see [HGNC:8252](/data/gene-symbol-report/#!/hgnc_id/HGNC:8252)		
HGNC:8258	OR2I1P	olfactory receptor family 2 subfamily I member 1 pseudogene		149
HGNC:14715	OR2I2	symbol withdrawn, see [HGNC:8258](/data/gene-symbol-report/#!/hgnc_id/HGNC:8258)		
HGNC:15417	OR2I3P	symbol withdrawn, see [HGNC:8258](/data/gene-symbol-report/#!/hgnc_id/HGNC:8258)		
HGNC:15418	OR2I4P	symbol withdrawn, see [HGNC:8258](/data/gene-symbol-report/#!/hgnc_id/HGNC:8258)		
HGNC:15419	OR2I5P	olfactory receptor, family 2, subfamily I, member 5 pseudogene		
HGNC:15420	OR2I6	olfactory receptor, family 2, subfamily I, member 6		
HGNC:15421	OR2I7P	olfactory receptor, family 2, subfamily I, member 7 pseudogene		
HGNC:15422	OR2I8P	olfactory receptor, family 2, subfamily I, member 8 pseudogene		
HGNC:15423	OR2I9P	olfactory receptor, family 2, subfamily I, member 9 pseudogene		
HGNC:8259	OR2J1	olfactory receptor family 2 subfamily J member 1	NM_001348294	149
HGNC:8260	OR2J2	olfactory receptor family 2 subfamily J member 2		149
HGNC:8261	OR2J3	olfactory receptor family 2 subfamily J member 3		149
HGNC:8262	OR2J4P	olfactory receptor family 2 subfamily J member 4 pseudogene		149
HGNC:8263	OR2K1	olfactory receptor, family 2, subfamily K, member 1		
HGNC:8264	OR2K2	olfactory receptor family 2 subfamily K member 2	NM_205859	149
HGNC:8265	OR2L1P	olfactory receptor family 2 subfamily L member 1 pseudogene	NR_002145	149
HGNC:8266	OR2L2	olfactory receptor family 2 subfamily L member 2	NM_001004686	149
HGNC:15009	OR2L3	olfactory receptor family 2 subfamily L member 3	NM_001004687	149
HGNC:15010	OR2L4P	symbol withdrawn, see [HGNC:8266](/data/gene-symbol-report/#!/hgnc_id/HGNC:8266)		
HGNC:15011	OR2L5	olfactory receptor family 2 subfamily L member 5		149
HGNC:15012	OR2L6P	olfactory receptor family 2 subfamily L member 6 pseudogene		149
HGNC:15013	OR2L7P	symbol withdrawn, see [HGNC:8265](/data/gene-symbol-report/#!/hgnc_id/HGNC:8265)		
HGNC:15014	OR2L8	olfactory receptor family 2 subfamily L member 8		149
HGNC:15015	OR2L9P	olfactory receptor family 2 subfamily L member 9 pseudogene		149
HGNC:19570	OR2L11	symbol withdrawn, see [HGNC:15011](/data/gene-symbol-report/#!/hgnc_id/HGNC:15011)		
HGNC:19577	OR2L12	symbol withdrawn, see [HGNC:8266](/data/gene-symbol-report/#!/hgnc_id/HGNC:8266)		
HGNC:19578	OR2L13	olfactory receptor family 2 subfamily L member 13	NM_175911	149
HGNC:19590	OR2L14	symbol withdrawn, see [HGNC:19578](/data/gene-symbol-report/#!/hgnc_id/HGNC:19578)		
HGNC:8267	OR2M1P	olfactory receptor family 2 subfamily M member 1 pseudogene	NR_002141	149
HGNC:8268	OR2M2	olfactory receptor family 2 subfamily M member 2	NM_001004688	149
HGNC:8269	OR2M3	olfactory receptor family 2 subfamily M member 3	NM_001004689	149
HGNC:8270	OR2M4	olfactory receptor family 2 subfamily M member 4	NM_017504	149
HGNC:19576	OR2M5	olfactory receptor family 2 subfamily M member 5	NM_001004690	149
HGNC:19593	OR2M6	symbol withdrawn, see [HGNC:8269](/data/gene-symbol-report/#!/hgnc_id/HGNC:8269)		
HGNC:19594	OR2M7	olfactory receptor family 2 subfamily M member 7	NM_001004691	149
HGNC:8271	OR2N1P	olfactory receptor family 2 subfamily N member 1 pseudogene		149
HGNC:8272	OR2P1P	olfactory receptor family 2 subfamily P member 1 pseudogene		149
HGNC:8273	OR2Q1P	olfactory receptor family 2 subfamily Q member 1 pseudogene		149
HGNC:8274	OR2R1P	olfactory receptor family 2 subfamily R member 1, pseudogene	NG_004373.2	149
HGNC:8275	OR2S1P	olfactory receptor family 2 subfamily S member 1 pseudogene		149
HGNC:8276	OR2S2	olfactory receptor family 2 subfamily S member 2	NM_019897	149
HGNC:8277	OR2T1	olfactory receptor family 2 subfamily T member 1		149
HGNC:14725	OR2T2	olfactory receptor family 2 subfamily T member 2	NM_001004136	149
HGNC:14727	OR2T3	olfactory receptor family 2 subfamily T member 3	NM_001005495	149
HGNC:15016	OR2T4	olfactory receptor family 2 subfamily T member 4	NM_001004696	149
HGNC:15017	OR2T5	olfactory receptor family 2 subfamily T member 5	NM_001004697	149
HGNC:15018	OR2T6	olfactory receptor family 2 subfamily T member 6	NM_001005471	149
HGNC:15019	OR2T7	olfactory receptor family 2 subfamily T member 7		149
HGNC:15020	OR2T8	olfactory receptor family 2 subfamily T member 8	NM_001005522	149
HGNC:19572	OR2T9	symbol withdrawn, see [HGNC:15018](/data/gene-symbol-report/#!/hgnc_id/HGNC:15018)		
HGNC:19573	OR2T10	olfactory receptor family 2 subfamily T member 10	NM_001004693	149
HGNC:19574	OR2T11	olfactory receptor family 2 subfamily T member 11	NM_001001964	149
HGNC:19592	OR2T12	olfactory receptor family 2 subfamily T member 12	NM_001004692	149
HGNC:31252	OR2T27	olfactory receptor family 2 subfamily T member 27	NM_001001824	149
HGNC:31253	OR2T29	olfactory receptor family 2 subfamily T member 29	NM_001004694	149
HGNC:31254	OR2T32P	olfactory receptor family 2 subfamily T member 32 pseudogene		149
HGNC:31255	OR2T33	olfactory receptor family 2 subfamily T member 33	NM_001004695	149
HGNC:31256	OR2T34	olfactory receptor family 2 subfamily T member 34	NM_001001821	149
HGNC:31257	OR2T35	olfactory receptor family 2 subfamily T member 35	NM_001001827	149
HGNC:8278	OR2U1P	olfactory receptor family 2 subfamily U member 1 pseudogene	NG_004625	149
HGNC:8279	OR2U2P	olfactory receptor family 2 subfamily U member 2 pseudogene		149
HGNC:8280	OR2V1	olfactory receptor family 2 subfamily V member 1		149
HGNC:15341	OR2V2	olfactory receptor family 2 subfamily V member 2		149
HGNC:15064	OR2V3	symbol withdrawn, see [HGNC:15341](/data/gene-symbol-report/#!/hgnc_id/HGNC:15341)		
HGNC:8281	OR2W1	olfactory receptor family 2 subfamily W member 1		149
HGNC:50896	OR2W1-AS1	OR2W1 antisense RNA 1	NR_125387	1987
HGNC:13970	OR2W2P	olfactory receptor family 2 subfamily W member 2 pseudogene		149
HGNC:15021	OR2W3	olfactory receptor family 2 subfamily W member 3	NM_001001957	149
HGNC:15071	OR2W4P	olfactory receptor family 2 subfamily W member 4 pseudogene		149
HGNC:15424	OR2W5P	olfactory receptor family 2 subfamily W member 5 pseudogene	NR_169841	149
HGNC:15072	OR2W6P	olfactory receptor family 2 subfamily W member 6 pseudogene		149
HGNC:15073	OR2W7P	symbol withdrawn, see [HGNC:15072](/data/gene-symbol-report/#!/hgnc_id/HGNC:15072)		
HGNC:19571	OR2W8P	symbol withdrawn, see [HGNC:15021](/data/gene-symbol-report/#!/hgnc_id/HGNC:15021)		
HGNC:31258	OR2X1P	olfactory receptor family 2 subfamily X member 1 pseudogene		149
HGNC:14837	OR2Y1	olfactory receptor family 2 subfamily Y member 1	NM_001001657	149
HGNC:15391	OR2Z1	olfactory receptor family 2 subfamily Z member 1		149
HGNC:15392	OR2Z2	symbol withdrawn, see [HGNC:15391](/data/gene-symbol-report/#!/hgnc_id/HGNC:15391)		
HGNC:8282	OR3A1	olfactory receptor family 3 subfamily A member 1		150
HGNC:8283	OR3A2	olfactory receptor family 3 subfamily A member 2		150
HGNC:8284	OR3A3	olfactory receptor family 3 subfamily A member 3		150
HGNC:8285	OR3A4	symbol withdrawn, see [HGNC:15510](/data/gene-symbol-report/#!/hgnc_id/HGNC:15510)		
HGNC:15510	OR3A4P	olfactory receptor family 3 subfamily A member 4 pseudogene	NR_024128	150
HGNC:8286	OR3A5P	olfactory receptor family 3 subfamily A member 5 pseudogene		150
HGNC:8287	OR3A6	symbol withdrawn, see [HGNC:8284](/data/gene-symbol-report/#!/hgnc_id/HGNC:8284)		
HGNC:8288	OR3A7	symbol withdrawn, see [HGNC:8284](/data/gene-symbol-report/#!/hgnc_id/HGNC:8284)		
HGNC:15065	OR3A8P	symbol withdrawn, see [HGNC:8284](/data/gene-symbol-report/#!/hgnc_id/HGNC:8284)		
HGNC:14839	OR3B1P	olfactory receptor family 3 subfamily B member 1 pseudogene		150
HGNC:25339	OR3D1P	olfactory receptor family 3 subfamily D member 1 pseudogene		150
HGNC:8289	OR4A1P	olfactory receptor family 4 subfamily A member 1 pseudogene		151
HGNC:15159	OR4A2P	olfactory receptor family 4 subfamily A member 2 pseudogene		151
HGNC:15160	OR4A3P	olfactory receptor family 4 subfamily A member 3 pseudogene		151
HGNC:15161	OR4A4P	olfactory receptor family 4 subfamily A member 4 pseudogene		151
HGNC:15162	OR4A5	olfactory receptor family 4 subfamily A member 5	NM_001005272	151
HGNC:15163	OR4A6P	olfactory receptor family 4 subfamily A member 6 pseudogene		151
HGNC:15164	OR4A7P	olfactory receptor family 4 subfamily A member 7 pseudogene		151
HGNC:15165	OR4A8	olfactory receptor family 4 subfamily A member 8 (gene/pseudogene)		151
HGNC:15166	OR4A9P	olfactory receptor family 4 subfamily A member 9 pseudogene		151
HGNC:15147	OR4A10P	olfactory receptor family 4 subfamily A member 10 pseudogene		151
HGNC:15148	OR4A11P	olfactory receptor family 4 subfamily A member 11 pseudogene		151
HGNC:15149	OR4A12P	olfactory receptor family 4 subfamily A member 12 pseudogene		151
HGNC:15150	OR4A13P	olfactory receptor family 4 subfamily A member 13 pseudogene		151
HGNC:15151	OR4A14P	olfactory receptor family 4 subfamily A member 14 pseudogene		151
HGNC:15152	OR4A15	olfactory receptor family 4 subfamily A member 15	NM_001005275	151
HGNC:15153	OR4A16	olfactory receptor family 4 subfamily A member 16	NM_001005274	151
HGNC:15154	OR4A17P	olfactory receptor family 4 subfamily A member 17 pseudogene		151
HGNC:15155	OR4A18P	olfactory receptor family 4 subfamily A member 18 pseudogene		151
HGNC:15156	OR4A19P	olfactory receptor family 4 subfamily A member 19 pseudogene		151
HGNC:15157	OR4A20P	symbol withdrawn, see [HGNC:8289](/data/gene-symbol-report/#!/hgnc_id/HGNC:8289)		
HGNC:15158	OR4A21P	olfactory receptor family 4 subfamily A member 21 pseudogene		151
HGNC:19608	OR4A22P	symbol withdrawn, see [HGNC:15154](/data/gene-symbol-report/#!/hgnc_id/HGNC:15154)		
HGNC:19614	OR4A25P	symbol withdrawn, see [HGNC:15147](/data/gene-symbol-report/#!/hgnc_id/HGNC:15147)		
HGNC:31259	OR4A40P	olfactory receptor family 4 subfamily A member 40 pseudogene		151
HGNC:31260	OR4A41P	olfactory receptor family 4 subfamily A member 41 pseudogene		151
HGNC:31261	OR4A42P	olfactory receptor family 4 subfamily A member 42 pseudogene		151
HGNC:31262	OR4A43P	olfactory receptor family 4 subfamily A member 43 pseudogene		151
HGNC:31263	OR4A44P	olfactory receptor family 4 subfamily A member 44 pseudogene		151
HGNC:31264	OR4A45P	olfactory receptor family 4 subfamily A member 45 pseudogene		151
HGNC:31265	OR4A46P	olfactory receptor family 4 subfamily A member 46 pseudogene		151
HGNC:31266	OR4A47	olfactory receptor family 4 subfamily A member 47	NM_001005512	151
HGNC:31267	OR4A48P	olfactory receptor family 4 subfamily A member 48 pseudogene		151
HGNC:31268	OR4A49P	olfactory receptor family 4 subfamily A member 49 pseudogene		151
HGNC:31269	OR4A50P	olfactory receptor family 4 subfamily A member 50 pseudogene		151
HGNC:8290	OR4B1	olfactory receptor family 4 subfamily B member 1	NM_001005470	151
HGNC:8291	OR4B2P	olfactory receptor family 4 subfamily B member 2 pseudogene		151
HGNC:8292	OR4C1P	olfactory receptor family 4 subfamily C member 1 pseudogene	NG_002184	151
HGNC:14696	OR4C2P	olfactory receptor family 4 subfamily C member 2 pseudogene		151
HGNC:14697	OR4C3	olfactory receptor family 4 subfamily C member 3	NM_001004702	151
HGNC:14700	OR4C4P	olfactory receptor family 4 subfamily C member 4 pseudogene		151
HGNC:14702	OR4C5	olfactory receptor family 4 subfamily C member 5	NM_001348223	151
HGNC:14743	OR4C6	olfactory receptor family 4 subfamily C member 6	NM_001004704	151
HGNC:14768	OR4C7P	olfactory receptor family 4 subfamily C member 7 pseudogene		151
HGNC:14778	OR4C8P	symbol withdrawn, see [HGNC:14696](/data/gene-symbol-report/#!/hgnc_id/HGNC:14696)		
HGNC:14796	OR4C9P	olfactory receptor family 4 subfamily C member 9 pseudogene		151
HGNC:14800	OR4C10P	olfactory receptor family 4 subfamily C member 10 pseudogene		151
HGNC:15167	OR4C11	olfactory receptor family 4 subfamily C member 11	NM_001004700	151
HGNC:15168	OR4C12	olfactory receptor family 4 subfamily C member 12	NM_001005270	151
HGNC:15169	OR4C13	olfactory receptor family 4 subfamily C member 13	NM_001001955	151
HGNC:15170	OR4C14P	olfactory receptor family 4 subfamily C member 14 pseudogene		151
HGNC:15171	OR4C15	olfactory receptor family 4 subfamily C member 15	NM_001001920	151
HGNC:15172	OR4C16	olfactory receptor family 4 subfamily C member 16	NM_001004701	151
HGNC:19605	OR4C17P	symbol withdrawn, see [HGNC:14700](/data/gene-symbol-report/#!/hgnc_id/HGNC:14700)		
HGNC:31270	OR4C45	olfactory receptor family 4 subfamily C member 45 (gene/pseudogene)		151
HGNC:31271	OR4C46	olfactory receptor family 4 subfamily C member 46	NM_001004703	151
HGNC:31272	OR4C48P	olfactory receptor family 4 subfamily C member 48 pseudogene	NG_004421	151
HGNC:31273	OR4C49P	olfactory receptor family 4 subfamily C member 49 pseudogene		151
HGNC:31274	OR4C50P	olfactory receptor family 4 subfamily C member 50 pseudogene		151
HGNC:8293	OR4D1	olfactory receptor family 4 subfamily D member 1		151
HGNC:8294	OR4D2	olfactory receptor family 4 subfamily D member 2		151
HGNC:8295	OR4D3	symbol withdrawn, see [HGNC:8293](/data/gene-symbol-report/#!/hgnc_id/HGNC:8293)		
HGNC:14776	OR4D4P	olfactory receptor, family 4, subfamily D, member 4 pseudogene		
HGNC:14852	OR4D5	olfactory receptor family 4 subfamily D member 5	NM_001001965	151
HGNC:15175	OR4D6	olfactory receptor family 4 subfamily D member 6	NM_001004708	151
HGNC:15176	OR4D7P	olfactory receptor family 4 subfamily D member 7 pseudogene		151
HGNC:15177	OR4D8P	olfactory receptor family 4 subfamily D member 8 pseudogene		151
HGNC:15178	OR4D9	olfactory receptor family 4 subfamily D member 9	NM_001004711	151
HGNC:15173	OR4D10	olfactory receptor family 4 subfamily D member 10	NM_001004705	151
HGNC:15174	OR4D11	olfactory receptor family 4 subfamily D member 11	NM_001004706	151
HGNC:8296	OR4E1	olfactory receptor family 4 subfamily E member 1		151
HGNC:8297	OR4E2	olfactory receptor family 4 subfamily E member 2		151
HGNC:14571	OR4F1	symbol withdrawn, see [HGNC:8298](/data/gene-symbol-report/#!/hgnc_id/HGNC:8298)		
HGNC:8298	OR4F1P	olfactory receptor family 4 subfamily F member 1 pseudogene		151
HGNC:8299	OR4F2P	olfactory receptor family 4 subfamily F member 2 pseudogene		151
HGNC:8300	OR4F3	olfactory receptor family 4 subfamily F member 3		151
HGNC:8301	OR4F4	olfactory receptor family 4 subfamily F member 4	NM_001004195	151
HGNC:14825	OR4F5	olfactory receptor family 4 subfamily F member 5	NM_001005484	151
HGNC:15372	OR4F6	olfactory receptor family 4 subfamily F member 6		151
HGNC:15089	OR4F7P	olfactory receptor family 4 subfamily F member 7 pseudogene		151
HGNC:55111	OR4F8BP	olfactory receptor family 4 subfamily F member 8B pseudogene		151
HGNC:15395	OR4F8P	olfactory receptor family 4 subfamily F member 8 pseudogene		151
HGNC:15396	OR4F9P	symbol withdrawn, see [HGNC:15395](/data/gene-symbol-report/#!/hgnc_id/HGNC:15395)		
HGNC:15074	OR4F10	symbol withdrawn, see [HGNC:15089](/data/gene-symbol-report/#!/hgnc_id/HGNC:15089)		
HGNC:15380	OR4F11P	symbol withdrawn, see [HGNC:15381](/data/gene-symbol-report/#!/hgnc_id/HGNC:15381)		
HGNC:15075	OR4F12	symbol withdrawn, see [HGNC:15372](/data/gene-symbol-report/#!/hgnc_id/HGNC:15372)		
HGNC:15076	OR4F13P	olfactory receptor family 4 subfamily F member 13 pseudogene	NR_046417	151
HGNC:15077	OR4F14P	olfactory receptor family 4 subfamily F member 14 pseudogene		151
HGNC:15078	OR4F15	olfactory receptor family 4 subfamily F member 15	NM_001001674	151
HGNC:15079	OR4F16	olfactory receptor family 4 subfamily F member 16	NM_001005277	151
HGNC:15381	OR4F17	olfactory receptor family 4 subfamily F member 17		151
HGNC:15393	OR4F18	symbol withdrawn, see [HGNC:15381](/data/gene-symbol-report/#!/hgnc_id/HGNC:15381)		
HGNC:15394	OR4F19	symbol withdrawn, see [HGNC:15381](/data/gene-symbol-report/#!/hgnc_id/HGNC:15381)		
HGNC:19545	OR4F20P	symbol withdrawn, see [HGNC:15395](/data/gene-symbol-report/#!/hgnc_id/HGNC:15395)		
HGNC:19583	OR4F21	olfactory receptor family 4 subfamily F member 21		151
HGNC:31229	OR4F28P	olfactory receptor family 4 subfamily F member 28 pseudogene		151
HGNC:31275	OR4F29	olfactory receptor family 4 subfamily F member 29	NM_001005221	151
HGNC:8302	OR4G1P	olfactory receptor family 4 subfamily G member 1 pseudogene		151
HGNC:8303	OR4G2P	olfactory receptor family 4 subfamily G member 2 pseudogene	NG_003201	151
HGNC:8304	OR4G3P	olfactory receptor family 4 subfamily G member 3 pseudogene		151
HGNC:14822	OR4G4P	olfactory receptor family 4 subfamily G member 4 pseudogene	NG_004148	151
HGNC:15382	OR4G5P	symbol withdrawn, see [HGNC:8304](/data/gene-symbol-report/#!/hgnc_id/HGNC:8304)		
HGNC:15039	OR4G6P	olfactory receptor family 4 subfamily G member 6 pseudogene		151
HGNC:15397	OR4G7P	symbol withdrawn, see [HGNC:8303](/data/gene-symbol-report/#!/hgnc_id/HGNC:8303)		
HGNC:15398	OR4G8P	symbol withdrawn, see [HGNC:8302](/data/gene-symbol-report/#!/hgnc_id/HGNC:8302)		
HGNC:31276	OR4G11P	olfactory receptor family 4 subfamily G member 11 pseudogene	NG_004423	151
HGNC:8307	OR4H1P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8308	OR4H2P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8309	OR4H3P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8310	OR4H4P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8311	OR4H5P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:55112	OR4H6BP	olfactory receptor family 4 subfamily H member 6B pseudogene		151
HGNC:8312	OR4H6P	olfactory receptor family 4 subfamily H member 6 pseudogene		151
HGNC:8313	OR4H7P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8314	OR4H8P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8315	OR4H9P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8305	OR4H10P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:8306	OR4H11P	symbol withdrawn, see [HGNC:8312](/data/gene-symbol-report/#!/hgnc_id/HGNC:8312)		
HGNC:19433	OR4H12P	olfactory receptor family 4 subfamily H member 12 pseudogene		151
HGNC:14726	OR4K1	olfactory receptor family 4 subfamily K member 1		151
HGNC:14728	OR4K2	olfactory receptor family 4 subfamily K member 2		151
HGNC:14731	OR4K3	olfactory receptor family 4 subfamily K member 3 (gene/pseudogene)		151
HGNC:14744	OR4K4P	olfactory receptor family 4 subfamily K member 4 pseudogene		151
HGNC:14745	OR4K5	olfactory receptor family 4 subfamily K member 5	NM_001005483	151
HGNC:14748	OR4K6P	olfactory receptor family 4 subfamily K member 6 pseudogene		151
HGNC:14756	OR4K7P	olfactory receptor family 4 subfamily K member 7 pseudogene		151
HGNC:14787	OR4K8P	olfactory receptor family 4 subfamily K member 8 pseudogene		151
HGNC:15387	OR4K9P	symbol withdrawn, see [HGNC:14787](/data/gene-symbol-report/#!/hgnc_id/HGNC:14787)		
HGNC:15386	OR4K10P	symbol withdrawn, see [HGNC:14756](/data/gene-symbol-report/#!/hgnc_id/HGNC:14756)		
HGNC:15402	OR4K11P	olfactory receptor family 4 subfamily K member 11 pseudogene	NG_004161	151
HGNC:15403	OR4K12P	olfactory receptor family 4 subfamily K member 12 pseudogene	NG_004160	151
HGNC:15351	OR4K13	olfactory receptor family 4 subfamily K member 13		151
HGNC:15352	OR4K14	olfactory receptor family 4 subfamily K member 14		151
HGNC:15353	OR4K15	olfactory receptor family 4 subfamily K member 15		151
HGNC:15354	OR4K16P	olfactory receptor family 4 subfamily K member 16 pseudogene		151
HGNC:15355	OR4K17	olfactory receptor family 4 subfamily K member 17		151
HGNC:15356	OR4L1	olfactory receptor family 4 subfamily L member 1		151
HGNC:15357	OR4L2P	symbol withdrawn, see [HGNC:15356](/data/gene-symbol-report/#!/hgnc_id/HGNC:15356)		
HGNC:14735	OR4M1	olfactory receptor family 4 subfamily M member 1		151
HGNC:15373	OR4M2	olfactory receptor family 4 subfamily M member 2		151
HGNC:56199	OR4M2-OT1	OR4M2 overlapping transcript 1	NR_110480	1988
HGNC:55109	OR4M2B	olfactory receptor family 4 subfamily M member 2B		151
HGNC:14740	OR4N1P	olfactory receptor family 4 subfamily N member 1 pseudogene		151
HGNC:14742	OR4N2	olfactory receptor family 4 subfamily N member 2		151
HGNC:55116	OR4N3BP	olfactory receptor family 4 subfamily N member 3B pseudogene		151
HGNC:15374	OR4N3P	olfactory receptor family 4 subfamily N member 3 pseudogene		151
HGNC:15375	OR4N4	olfactory receptor family 4 subfamily N member 4		151
HGNC:55110	OR4N4C	olfactory receptor family 4 subfamily N member 4C	NM_001365389	151
HGNC:15358	OR4N5	olfactory receptor family 4 subfamily N member 5		151
HGNC:14754	OR4P1P	olfactory receptor family 4 subfamily P member 1 pseudogene		151
HGNC:15425	OR4P2P	olfactory receptor, family 4, subfamily P, member 2 pseudogene		
HGNC:15179	OR4P3P	symbol withdrawn, see [HGNC:15180](/data/gene-symbol-report/#!/hgnc_id/HGNC:15180)		
HGNC:15180	OR4P4	olfactory receptor family 4 subfamily P member 4	NM_001004124	151
HGNC:15376	OR4Q1P	olfactory receptor family 4 subfamily Q member 1 pseudogene		151
HGNC:15359	OR4Q2	olfactory receptor family 4 subfamily Q member 2 (gene/pseudogene)		151
HGNC:15426	OR4Q3	olfactory receptor family 4 subfamily Q member 3		151
HGNC:19432	OR4Q4	symbol withdrawn, see [HGNC:15426](/data/gene-symbol-report/#!/hgnc_id/HGNC:15426)		
